tweet_id,media_id,image_url,character_name,character_ruby,work_name,rating
1343841302241181698,1343841161803255808,https://pbs.twimg.com/media/EqZIaqvU0AAvGxM.jpg,笹木 咲,ささき さく,にじさんじ,0
1344869588735905793,1344869371974303744,https://pbs.twimg.com/media/EqnvkYHUwAAwUD8.jpg,室見 立華,むろみ りっか,なれる！SE,0
1346121805677826048,1346121799667388422,https://pbs.twimg.com/media/Eq5ipQ2VkAYqMi4.jpg,天津風,あまつかぜ,艦隊これくしょん,0
1346498562079694849,1346498556060782592,https://pbs.twimg.com/media/Eq-5TXyUUAAsanJ.jpg,尾丸 ポルカ,おまる ぽるか,ホロライブ,0
1346766359921790979,1346766108108312576,https://pbs.twimg.com/media/ErCso81U0AAbW4-.jpg,ハッカドール1号、1号,はっかどーる1ごう、1ごう,ハッカドール,0
1347098142332710917,1347098085046984708,https://pbs.twimg.com/media/ErHakjTVoAQmUgx.jpg,志摩 リン,しま りん,ゆるキャン△,0
1347532011171315712,1347531771093557249,https://pbs.twimg.com/media/ErNlAZuVoAERr5Y.jpg,潤羽 るしあ,うるは るしあ,ホロライブ,0
1347771171157073920,1347771110977204225,https://pbs.twimg.com/media/ErQ-r0RUcAEBbGZ.jpg,八乙女 うるし,やおとめ うるし,それでも歩は寄せてくる,0
1348116929916018691,1348116912249573376,https://pbs.twimg.com/media/ErV5MGZVEAAcM09.jpg,犬山 あおい,いぬやま あおい,ゆるキャン△,0
1349663662424772612,1349663607076790278,https://pbs.twimg.com/media/Err35loVoAYCZuF.jpg,月乃瀬=ヴィネット=エイプリル、ヴィーネ,つきのせ ゔぃねっと えいぷりる、ゔぃーね,ガヴリールドロップアウト,0
1350100202821087232,1350100196932292608,https://pbs.twimg.com/media/EryE-dlVkAAf343.jpg,東北 きりたん,とうほく きりたん,東北ずん子,0
1350957102924238852,1350957079025111044,https://pbs.twimg.com/media/Er-QTkIXUAQwqhY.jpg,双葉 杏,ふたば あんず,アイドルマスターシンデレラガールズ,0
1351151006063734785,1351150951802007552,https://pbs.twimg.com/media/EsBAocgW8AAotJ2.jpg,古河 渚,ふるかわ なぎさ,CLANNAD,0
1351864087727095811,1351863550998765569,https://pbs.twimg.com/media/EsLIvLYUYAEkXDa.jpg,杉浦 綾乃,すぎうら あやの,ゆるゆり,0
1352113529076080641,1352113493244145664,https://pbs.twimg.com/media/EsOsDuzUcAAU1PV.jpg,ロキシー・ミグルディア,ろきしー みぐるでぃあ,無職転生,1
1352281635413086210,1352281549757009922,https://pbs.twimg.com/media/EsRE56GU0AII-Lj.jpg,キラキラ,きらきら,ドーナドーナ,0
1352514413576634369,1352514206449377281,https://pbs.twimg.com/media/EsUYgT0VoAEiehX.jpg,各務原 なでしこ,かがみはら なでしこ,ゆるキャン△,0
1352953025690701824,1352952999602077696,https://pbs.twimg.com/media/EsanlbsUwAAFLhI.jpg,メイ,めい,ポケットモンスター,0
1353224893257584640,1353224699837173761,https://pbs.twimg.com/media/Eseesd8UUAEF7E8.jpg,大空 スバル,おおぞら すばる,ホロライブ,0
1353673446719250433,1353673323838771202,https://pbs.twimg.com/media/Esk2t0lVEAIKj9Z.jpg,めぐみん,めぐみん,この素晴らしい世界に祝福を!,0
1354770060179427331,1354770051929313280,https://pbs.twimg.com/media/Es0cLzGVkAAoU8q.jpg,武部 沙織,たけべ さおり,ガールズ&パンツァー,0
1355032391673237506,1355032214463934465,https://pbs.twimg.com/media/Es4KnqpVcAEtw7a.jpg,伊吹 風子,いぶき ふうこ,CLANNAD,0
1356965008249212928,1356964832231051271,https://pbs.twimg.com/media/EtToU03UUAcqGxy.jpg,桃宮 いちご,ももみや いちご,東京ミュウミュウ,0
1357635816017645569,1357635807750725632,https://pbs.twimg.com/media/EtdKkvdVIAAOS--.jpg,美樹 さやか,みき さやか,魔法少女まどか☆マギカ,0
1357942411482173446,1357941478450896902,https://pbs.twimg.com/media/EthglHjVoAYYMYA.jpg,惡ノ ろく&天ノ おと,あくの ろく&てんの おと,Vメゾン,0
1358211588235304961,1358211561278459908,https://pbs.twimg.com/media/EtlWOAfU0AQS1tx.jpg,黄前 久美子,おうまえ くみこ,響け！ユーフォニアム,0
1359676555346124803,1359676530771648512,https://pbs.twimg.com/media/Et6KmdIUYAA_LxN.jpg,ジュンコ,じゅんこ,ブルーアーカイブ,0
1360605116881981454,1360604948744994823,https://pbs.twimg.com/tweet_video_thumb/EuHW_fmVgAcMPYL.jpg,ユウリ,ゆうり,ポケットモンスター,0
1360970284673638407,1360970165110808578,https://pbs.twimg.com/media/EuMjJ4lVoAI8KH4.jpg,原村 和,はらむら のどか,咲-Saki-,0
1361295165848100872,1361295070301802498,https://pbs.twimg.com/media/EuRKp2vUUAII0qs.jpg,ミヅキ,みづき,ポケットモンスター,0
1361597456635416578,1361597240440020995,https://pbs.twimg.com/media/EuVdeeOUYAMlfXq.jpg,天音 かなた,あまね かなた,ホロライブ,0
1362016864457486339,1362016733540716545,https://pbs.twimg.com/media/EubbALzVEAEWMWl.jpg,平沢 唯,ひらさわ ゆい,けいおん！,0
1362381512352485377,1362381446963335172,https://pbs.twimg.com/media/EugmtTLVEAQugjX.jpg,新条 アカネ,しんじょう あかね,SSSS.GRIDMAN,0
1362712162947403783,1362712154168717312,https://pbs.twimg.com/media/EulTe_hVcAA88dp.jpg,志摩 リン,しま りん,ゆるキャン△,0
1362995697671311362,1362995686589964296,https://pbs.twimg.com/media/EupVWwGVoAgR1Gf.jpg,巴 マミ,ともえ まみ,魔法少女まどか☆マギカ,0
1363373823077220356,1363373616591642624,https://pbs.twimg.com/media/EuutFLEVoAAgs1h.jpg,藤林 杏,ふじばやし きょう,CLANNAD,0
1363854051620786178,1363853972767838217,https://pbs.twimg.com/media/Eu1h9lRVEAkMsY-.jpg,メイ,めい,ポケットモンスター,0
1364209344443674627,1364207175007039489,https://pbs.twimg.com/media/Eu6jMqJVcAEM6S7.jpg,はかせ,はかせ,日常,0
1364579621249769479,1364578899913363461,https://pbs.twimg.com/media/Eu_1R5VUUAULuSb.jpg,ハッカドール3号、3号,はっかどーる3ごう、3ごう,ハッカドール,0
1364801189473214468,1364801152089382913,https://pbs.twimg.com/media/EvC_arNU4AE10uP.jpg,紫咲 シオン,むらさき しおん,ホロライブ,0
1365268893611094020,1365268762895654918,https://pbs.twimg.com/media/EvJotNNVIAYnHIP.jpg,夜ノ森 小紅,よのもり こべに,未確認で進行形,0
1365900200636637189,1365900189869858816,https://pbs.twimg.com/media/EvSm_F_U4AAN47Q.jpg,エリス・ボレアス・グレイラット,えりす ぼれあす ぐれいらっと,無職転生,0
1366210015065874433,1366209508763000832,https://pbs.twimg.com/media/EvXAT0qUYAAtX3z.jpg,逢坂 大河,あいさか たいが,とらドラ！,0
1366798382673530881,1366798351107117060,https://pbs.twimg.com/media/EvfX29VUUAQ3Q8U.jpg,宝多 六花,たからだ りっか,SSSS.GRIDMAN,0
1367042199293095939,1367041884120510473,https://pbs.twimg.com/media/Evi1WcgVcAkv2u1.jpg,宝鐘 マリン,ほうしょう まりん,ホロライブ,0
1367422964954660872,1367422930095796227,https://pbs.twimg.com/media/EvoP6PYVcAMWYBb.jpg,栗山 未来,くりやま みらい,境界の彼方,0
1367633141607718913,1367633007083876352,https://pbs.twimg.com/media/EvrO-VJVcAAtEuy.jpg,マカ=アルバーン,まか あるばーん,ソウルイーター,0
1367785370935382017,1367785099727564809,https://pbs.twimg.com/media/EvtZTSZVcAkz5xG.jpg,さくら みこ,さくら みこ,ホロライブ,0
1368070849417256965,1368070627215601666,https://pbs.twimg.com/media/Evxc_LLU8AI-ckX.jpg,イカ娘,いかむすめ,侵略!イカ娘,0
1368392561115631617,1368392319888543748,https://pbs.twimg.com/media/Ev2BkJxUUAQAvLF.jpg,名取 さな,なとり さな,名取さな,0
1368941183225921539,1368941062635495436,https://pbs.twimg.com/media/Ev90pLzVoAwNcdH.jpg,初音 ミク,はつね みく,VOCALOID,0
1369511687808708615,1369511644863156225,https://pbs.twimg.com/media/EwF7lcPUUAEY-qR.jpg,キャル、百地 希留耶,きゃる、ももち きるや,プリンセスコネクト!Re:Dive,0
1369917054812229632,1369917032804720642,https://pbs.twimg.com/media/EwLsSIAVIAITPT-.jpg,白上 フブキ,しらかみ ふぶき,ホロライブ,0
1370357174321311744,1370357076761833472,https://pbs.twimg.com/media/EwR8gDfU8AAYhB2.jpg,城ヶ崎 莉嘉,じょうがさき りか,アイドルマスターシンデレラガールズ,0
1370699817626726400,1370699763969007618,https://pbs.twimg.com/media/EwW0LE0VoAICah1.jpg,神谷 奈緒,かみや なお,アイドルマスターシンデレラガールズ,0
1372156517525323781,1372156432359944194,https://pbs.twimg.com/media/EwrhAVcU8AIpPVy.jpg,白井 黒子,しらい くろこ,とある魔術の禁書目録,0
1372850425297215488,1372850391746969602,https://pbs.twimg.com/media/Ew1YKFnVgAIh1IJ.jpg,トウカイテイオー,とうかいていおー,ウマ娘プリティーダービー,0
1373228716956868609,1373228689194774530,https://pbs.twimg.com/media/Ew6wN5bUcAIJICv.jpg,ブラック・マジシャン・ガール,ぶらっく まじしゃん がーる,遊戯王,0
1373852724442243075,1373851867134926855,https://pbs.twimg.com/media/ExDm_oKVoAcXS9g.jpg,一ノ瀬 景、Kちゃん,いちのせ けい、けいちゃん,さいとうなおき,0
