tweet_id,media_id,image_url,character_name,character_ruby,work_name
1400417133318737921,1400417129418006533,https://pbs.twimg.com/media/E29H9aBVIAUEmbr.jpg,鈴谷,すずや,艦隊これくしょん
1400417133318737921,1400417129254428673,https://pbs.twimg.com/media/E29H9ZaVIAE6vFP.jpg,竜ヶ崎 怜,りゅうがざき れい,Free!
1400417133318737921,1400417128977629188,https://pbs.twimg.com/media/E29H9YYVgAQRPM5.jpg,塔矢 アキラ,とうや あきら,ヒカルの碁
1401226782481653761,1401226777708482562,https://pbs.twimg.com/media/E3IoVI8UUAIK_9p.jpg,桜坂 しずく,おうさか しずく,ラブライブ！虹ヶ咲学園スクールアイドル同好会
1401226782481653761,1401226777712742403,https://pbs.twimg.com/media/E3IoVI9VUAMPIx9.jpg,三峰 真白,みつみね ましろ,未確認で進行形
1402990309001232386,1402990303733157893,https://pbs.twimg.com/media/E3hsP3VVEAUiIBf.jpg,犬山 あおい,いぬやま あおい,ゆるキャン△
1402990309001232386,1402990303703756815,https://pbs.twimg.com/media/E3hsP3OUcA8sVcY.jpg,沢渡 真琴,さわたり まこと,Kanon
1402990309001232386,1402990303695437828,https://pbs.twimg.com/media/E3hsP3MVgAQMviE.jpg,アーミヤ,あーみや,アークナイツ
1402990309001232386,1402990303766749196,https://pbs.twimg.com/media/E3hsP3dVoAw9Yid.jpg,戌神 ころね&猫又 おかゆ,いぬがみ ころね&ねこまた おかゆ,ホロライブ
1402990376202293261,1402990369663422481,https://pbs.twimg.com/media/E3hsTs8VEBE0UEr.jpg,黄前 久美子,おうまえ くみこ,響け！ユーフォニアム
1402990376202293261,1402990369529241604,https://pbs.twimg.com/media/E3hsTscVoAQZqU9.jpg,はかせ,はかせ,日常
1402990376202293261,1402990369428541448,https://pbs.twimg.com/media/E3hsTsEVEAglSFX.jpg,宝鐘 マリン,ほうしょう まりん,ホロライブ
1402990376202293261,1402990369424302090,https://pbs.twimg.com/media/E3hsTsDUYAoApg6.jpg,チルノ,ちるの,東方project
1402990440597524486,1402990435740524545,https://pbs.twimg.com/media/E3hsXjGVoAE9ayz.jpg,新子 憧,あたらし あこ,咲-Saki-阿知賀編
1402990440597524486,1402990435547566082,https://pbs.twimg.com/media/E3hsXiYVUAI5dEz.jpg,ヒカリ,ひかり,ポケットモンスター
1402990440597524486,1402990435404972034,https://pbs.twimg.com/media/E3hsXh2VgAI6u96.jpg,月永 レオ,つきなが れお,あんさんぶるスターズ！
1402990440597524486,1402990435404902405,https://pbs.twimg.com/media/E3hsXh2UcAUqS_9.jpg,諸星 きらり,もろぼし きらり,アイドルマスターシンデレラガールズ
1402990548395335691,1402990542611369998,https://pbs.twimg.com/media/E3hsdxOVUA4LjzS.jpg,蛍丸,ほたるまる,刀剣乱舞
1402990548395335691,1402990542036738048,https://pbs.twimg.com/media/E3hsdvFVIAArLEo.jpg,田中 摩美々,たなか まみみ,アイドルマスターシャイニーカラーズ
1402990548395335691,1402990541910929415,https://pbs.twimg.com/media/E3hsdunVcAcpSkp.jpg,人造人間 18号,じんぞうにんげん 18ごう,ドラゴンボール
1402990548395335691,1402990541717995524,https://pbs.twimg.com/media/E3hsdt5VgAQc1bA.jpg,佐倉 千代,さくら ちよ,月刊少女野崎くん
1402990618054258699,1402990613079887882,https://pbs.twimg.com/media/E3hsh3vVkAoP7jd.jpg,バーバラ,ばーばら,原神
1402990618054258699,1402990612979150848,https://pbs.twimg.com/media/E3hsh3XUcAA6kXV.jpg,アラジン,あらじん,マギ
1402990618054258699,1402990612958179333,https://pbs.twimg.com/media/E3hsh3SUcAU73q-.jpg,はたけ カカシ,はたけ かかし,NARUTO
1402990618054258699,1402990612534599687,https://pbs.twimg.com/media/E3hsh1tVIAchA5H.jpg,ヤヤカ,ややか,フリップフラッパーズ
1434467808067215363,1434467803516444678,https://pbs.twimg.com/media/E-hA3f5VIAYO2fq.jpg,三峰 結華,みつみね ゆいか,アイドルマスターシャイニーカラーズ
1434467808067215363,1434467803373838337,https://pbs.twimg.com/media/E-hA3fXVIAEJxHa.jpg,ナウシカ,なうしか,風の谷のナウシカ
1434467808067215363,1434467803222867969,https://pbs.twimg.com/media/E-hA3ezVgAEHqYU.jpg,百鬼 あやめ,なきり あやめ,ホロライブ
1434467808067215363,1434467803029905411,https://pbs.twimg.com/media/E-hA3eFVIAMYRsH.jpg,泉 こなた,いずみ こなた,らき☆すた
1434467899129798661,1434467894566395912,https://pbs.twimg.com/media/E-hA8zFVIAgV9xX.jpg,佐野 万次郎、マイキー,さの まんじろう、まいきー,東京リベンジャーズ
1434467899129798661,1434467894381858818,https://pbs.twimg.com/media/E-hA8yZVUAIGbx3.jpg,前川 みく,まえかわ みく,アイドルマスターシンデレラガールズ
1434467899129798661,1434467894230872065,https://pbs.twimg.com/media/E-hA8x1VcAEZsHL.jpg,リオ・フォーティア,りお ふぉーてぃあ,プロメア
1434467899129798661,1434467893937278977,https://pbs.twimg.com/media/E-hA8wvVkAENEgW.jpg,大空 スバル,おおぞら すばる,ホロライブ
1434468008064262146,1434468003467255808,https://pbs.twimg.com/media/E-hBDIxUYAAgxR8.jpg,セシリア・オルコット,せしりあ おるこっと,IS＜インフィニット・ストラトス＞
1434468008064262146,1434468003278508033,https://pbs.twimg.com/media/E-hBDIEUUAEDUXD.jpg,一ノ瀬 志希,いちのせ しき,アイドルマスターシンデレラガールズ
1434468008064262146,1434468002976600066,https://pbs.twimg.com/media/E-hBDG8VkAIFmav.jpg,金木 研,かねき けん,東京喰種
1434468008064262146,1434468003664457730,https://pbs.twimg.com/media/E-hBDJgVcAIcIjK.jpg,星街 すいせい,ほしまち すいせい,ホロライブ
1434468113785843715,1434468108903673859,https://pbs.twimg.com/media/E-hBJRjUcAMuUBj.jpg,椎名 唯華,しいな ゆいか,にじさんじ
1434468113785843715,1434468108723384320,https://pbs.twimg.com/media/E-hBJQ4VcAAQafQ.jpg,綾波,あやなみ,アズールレーン
1434468113785843715,1434468108580753413,https://pbs.twimg.com/media/E-hBJQWVEAUEECy.jpg,エーデルガルト=フォン=フレスベルグ,えーでるがると ふぉん ふれすべるぐ,ファイアーエムブレム 風花雪月
1434468113785843715,1434468108207472641,https://pbs.twimg.com/media/E-hBJO9VQAEPn1r.jpg,朔間 零,さくま れい,あんさんぶるスターズ！
1434468203892121602,1434468195142815755,https://pbs.twimg.com/media/E-hBOS0VUAswQQH.jpg,カンナ カムイ,かんな かむい,小林さんちのメイドラゴン
1434468203892121602,1434468194970787840,https://pbs.twimg.com/media/E-hBOSLUYAAhjzY.jpg,メムメム,めむめむ,悪魔のメムメムちゃん
1434468203892121602,1434468194819837955,https://pbs.twimg.com/media/E-hBORnVEAMu_13.jpg,嵐山 歩鳥,あらしやま ほとり,それでも町は廻っている
1434468203892121602,1434468194547159042,https://pbs.twimg.com/media/E-hBOQmUUAIURCJ.jpg,リドル・ローズハート,りどる ろーずはーと,ディズニー ツイステッドワンダーランド
1434468279536406532,1434468275161763840,https://pbs.twimg.com/media/E-hBS86VkAAEd_Q.jpg,金剛,こんごう,艦隊これくしょん
1434468279536406532,1434468274813554698,https://pbs.twimg.com/media/E-hBS7nUUAoWaKK.jpg,ランカ・リー,らんか りー,マクロスF
1434468279536406532,1434468274977140741,https://pbs.twimg.com/media/E-hBS8OUcAUaIw_.jpg,空条 徐倫,くうじょう じょりーん,ジョジョの奇妙な冒険
1434468279536406532,1434468274553581570,https://pbs.twimg.com/media/E-hBS6pVcAIkZj7.jpg,澁谷 かのん,しぶや かのん,ラブライブ！スーパースター！！
1435282269959114758,1435282265659957252,https://pbs.twimg.com/media/E-slnb0UYAQeCqC.jpg,鏡音 リン,かがみね りん,VOCALOID
1435423498340487169,1435423494083207172,https://pbs.twimg.com/media/E-umEAsUYAQQBur.jpg,月ノ 美兎&名取 さな,つきの みと&なとり さな,にじさんじ
1435816037421780993,1435816031822385156,https://pbs.twimg.com/media/E-0LEtuVkAQVfKo.jpg,猫又 おかゆ,ねこまた おかゆ,ホロライブ
1435898162141548545,1435898157771018247,https://pbs.twimg.com/media/E-1VxEuUUAcpX09.jpg,北条 沙都子,ほうじょう さとこ,ひぐらしのなく頃に
1435991313405538304,1435991306363289602,https://pbs.twimg.com/media/E-2qfCRVQAIKugi.jpg,邪神ちゃん,じゃしんちゃん,邪神ちゃんドロップキック
1439787155170021380,1439787150870925313,https://pbs.twimg.com/media/E_smyQ_VUAEKLC-.jpg,卯月 コウ,うづき こう,にじさんじ
1439787155170021380,1439787150711484418,https://pbs.twimg.com/media/E_smyQZUcAIfYQE.jpg,アシリパ,あしりぱ,ゴールデンカムイ
1439787155170021380,1439787150602489856,https://pbs.twimg.com/media/E_smyP_VUAAxemX.jpg,わたし,わたし,人類は衰退しました
